1892.01,5.51,0.2217,0.3425,7.32621273,1892.041667,3.6,19.01639
1892.02,5.52,0.2233,0.345,7.32621273,1892.125,3.6125,19.03643
1892.03,5.58,0.225,0.3475,7.13592265,1892.208333,3.625,19.73805
1892.04,5.57,0.2267,0.35,7.04077355,1892.291667,3.6375,19.94327
1892.05,5.57,0.2283,0.3525,7.04077355,1892.375,3.65,19.91147
1892.06,5.54,0.23,0.355,7.04077355,1892.458333,3.6625,19.76928
1892.07,5.54,0.2317,0.3575,7.23107174,1892.541667,3.675,19.21189
1892.08,5.62,0.2333,0.36,7.32621273,1892.625,3.6875,19.2043
1892.09,5.48,0.235,0.3625,7.32621273,1892.708333,3.7,18.69427
1892.1,5.59,0.2367,0.365,7.32621273,1892.791667,3.7125,19.04021
1892.11,5.57,0.2383,0.3675,7.51650281,1892.875,3.725,18.46331
1892.12,5.51,0.24,0.37,7.6116519,1892.958333,3.7375,18.01301
1893.01,5.61,0.2408,0.3608,7.89709107,1893.041667,3.75,17.65664
1893.02,5.51,0.2417,0.3517,7.99223207,1893.125,3.74583333,17.12519
1893.03,5.31,0.2425,0.3425,7.80194198,1893.208333,3.74166667,16.89959
1893.04,5.31,0.2433,0.3333,7.70679289,1893.291667,3.7375,17.10254
1893.05,4.84,0.2442,0.3242,7.6116519,1893.375,3.73333333,15.78099
1893.06,4.61,0.245,0.315,7.42136182,1893.458333,3.72916667,15.4165
1893.07,4.18,0.2458,0.3058,7.23107174,1893.541667,3.725,14.34985
1893.08,4.08,0.2467,0.2967,6.94563256,1893.625,3.72083333,14.58806
1893.09,4.37,0.2475,0.2875,7.23107174,1893.708333,3.71666667,15.01207
1893.1,4.5,0.2483,0.2783,7.32621273,1893.791667,3.7125,15.27179
1893.11,4.57,0.2492,0.2692,7.13592265,1893.875,3.70833333,15.94241
1893.12,4.41,0.25,0.26,7.04077355,1893.958333,3.70416667,15.61269
1894.01,4.32,0.2467,0.2517,6.85048347,1894.041667,3.7,15.73987
1894.02,4.38,0.2433,0.2433,6.75534248,1894.125,3.68,16.20274
1894.03,4.51,0.24,0.235,6.5650524,1894.208333,3.66,17.18762
1894.04,4.57,0.2367,0.2267,6.5650524,1894.291667,3.64,17.43485
1894.05,4.4,0.2333,0.2183,6.5650524,1894.375,3.62,16.80875
1894.06,4.34,0.23,0.21,6.5650524,1894.458333,3.6,16.60632
1894.07,4.25,0.2267,0.2017,6.5650524,1894.541667,3.58,16.28968
1894.08,4.41,0.2233,0.1933,6.75534248,1894.625,3.56,16.45778
1894.09,4.48,0.22,0.185,6.85048347,1894.708333,3.54,16.52232
1894.1,4.34,0.2167,0.1767,6.66019339,1894.791667,3.52,16.5029
1894.11,4.34,0.2133,0.1683,6.66019339,1894.875,3.5,16.54278
1894.12,4.3,0.21,0.16,6.5650524,1894.958333,3.48,16.67247
1895.01,4.25,0.2083,0.1675,6.5650524,1895.041667,3.46,16.52444
1895.02,4.19,0.2067,0.175,6.5650524,1895.125,3.47166667,16.33124
1895.03,4.19,0.205,0.1825,6.5650524,1895.208333,3.48333333,16.36463
1895.04,4.37,0.2033,0.19,6.85048347,1895.291667,3.495,16.38754
1895.05,4.61,0.2017,0.1975,6.94563256,1895.375,3.50666667,17.08037
1895.06,4.7,0.2,0.205,7.04077355,1895.458333,3.51833333,17.20741
1895.07,4.72,0.1983,0.2125,6.94563256,1895.541667,3.53,17.54601
1895.08,4.79,0.1967,0.22,6.85048347,1895.625,3.54166667,18.07407
1895.09,4.82,0.195,0.2275,6.85048347,1895.708333,3.55333333,18.20034
1895.1,4.75,0.1933,0.235,6.85048347,1895.791667,3.565,17.94471
1895.11,4.59,0.1917,0.2425,6.85048347,1895.875,3.57666667,17.343
1895.12,4.32,0.19,0.25,6.75534248,1895.958333,3.58833333,16.54842
1896.01,4.27,0.1892,0.2467,6.66019339,1896.041667,3.6,16.57622
1896.02,4.45,0.1883,0.2433,6.5650524,1896.125,3.58333333,17.5154
1896.03,4.38,0.1875,0.24,6.5650524,1896.208333,3.56666667,17.23236
1896.04,4.42,0.1867,0.2367,6.46990331,1896.291667,3.55,17.6437
1896.05,4.4,0.1858,0.2333,6.37475422,1896.375,3.53333333,17.82827
1896.06,4.32,0.185,0.23,6.27961322,1896.458333,3.51666667,17.77758
1896.07,4.04,0.1842,0.2267,6.27961322,1896.541667,3.5,16.6371
1896.08,3.81,0.1833,0.2233,6.27961322,1896.625,3.48333333,15.70337
1896.09,4.01,0.1825,0.22,6.27961322,1896.708333,3.46666667,16.54434
1896.1,4.1,0.1817,0.2167,6.46990331,1896.791667,3.45,16.43887
1896.11,4.38,0.1808,0.2133,6.66019339,1896.875,3.43333333,17.08943
1896.12,4.22,0.18,0.21,6.66019339,1896.958333,3.41666667,16.5014
1897.01,4.22,0.18,0.2183,6.46990331,1897.041667,3.4,17.02652
1897.02,4.18,0.18,0.2267,6.46990331,1897.125,3.39583333,16.89403
1897.03,4.19,0.18,0.235,6.46990331,1897.208333,3.39166667,16.95803
1897.04,4.06,0.18,0.2433,6.37475422,1897.291667,3.3875,16.69686
1897.05,4.08,0.18,0.2517,6.27961322,1897.375,3.38333333,17.04776
1897.06,4.27,0.18,0.26,6.27961322,1897.458333,3.37916667,17.8505
1897.07,4.46,0.18,0.2683,6.27961322,1897.541667,3.375,18.65198
1897.08,4.75,0.18,0.2767,6.5650524,1897.625,3.37083333,19.0064
1897.09,4.98,0.18,0.285,6.75534248,1897.708333,3.36666667,19.37237
1897.1,4.82,0.18,0.2933,6.66019339,1897.791667,3.3625,19.02803
1897.11,4.65,0.18,0.3017,6.66019339,1897.875,3.35833333,18.35845
1897.12,4.75,0.18,0.31,6.66019339,1897.958333,3.35416667,18.74876
1898.01,4.88,0.1817,0.3133,6.66019339,1898.041667,3.35,19.249
1898.02,4.87,0.1833,0.3167,6.75534248,1898.125,3.32916667,18.91813
1898.03,4.65,0.185,0.32,6.75534248,1898.208333,3.30833333,18.04217
1898.04,4.57,0.1867,0.3233,6.75534248,1898.291667,3.2875,17.70509
1898.05,4.87,0.1883,0.3267,7.23107174,1898.375,3.26666667,17.59564
1898.06,5.06,0.19,0.33,6.75534248,1898.458333,3.24583333,19.54482
1898.07,5.08,0.1917,0.3333,6.66019339,1898.541667,3.225,19.85894
1898.08,5.27,0.1933,0.3367,6.66019339,1898.625,3.20416667,20.54492
1898.09,5.26,0.195,0.34,6.66019339,1898.708333,3.18333333,20.44273
1898.1,5.15,0.1967,0.3433,6.66019339,1898.791667,3.1625,19.9472
1898.11,5.32,0.1983,0.3467,6.66019339,1898.875,3.14166667,20.52742
1898.12,5.65,0.2,0.35,6.75534248,1898.958333,3.12083333,21.40363
